constituency_id,year,Private_renters,Social_renters,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,White,Asian,Black,Mixed,con_pre_ge_adjusted,lab_pre_ge_adjusted,lib_pre_ge_adjusted,oth_pre_ge_adjusted,con_share_prev,mean_con_share_ge,lab_share_prev,mean_lab_share_ge,lib_share_prev,mean_lib_share_ge,oth_share_prev,mean_oth_share_ge,party,votes
E14000587,2015,0.2208843859188653,0.19086762804618,0.1839,0.1523,0.1378,0.1507,0.125,0.1042,0.0735,0.044,0.5028289671999999,0.4169288828,0.025784719,0.0316333624,0.260009239845055,0.36434747904749226,0.13780215121407527,0.12275711159737415,0.268,0.3463261538461538,0.328,0.30068,0.337,0.2249892307692307,0.066,0.12796,con_votes,4682.0
E14000587,2017,0.2308964549313381,0.1909233656650044,0.1814,0.157,0.1326,0.1514,0.1247,0.1049,0.076,0.044,0.4887101527999999,0.4288110012,0.026403313,0.0319606746,0.13606491897003642,0.546108019126754,0.29911166484340207,0.06206539070125552,0.113,0.3562784615384615,0.466,0.3140184615384615,0.295,0.0759415384615384,0.125,0.2537646153846153,con_votes,9291.0
E14000587,2019,0.2409085239438108,0.1909791032838288,0.1766,0.1603,0.1306,0.1499,0.1255,0.1058,0.0773,0.0454,0.4745913384,0.4406931196,0.027021907,0.0322879868,0.21274047051816558,0.5339462244770563,0.030840875142781863,0.131874309527472,0.204,0.4132923076923077,0.654,0.4066476923076923,0.018,0.070036923076923,0.124,0.1100138461538461,con_votes,9681.0
E14000587,2024,0.2659386964749928,0.1911184473308897,0.1535999999999999,0.1738,0.1376,0.1353999999999999,0.138,0.1168,0.0807999999999999,0.0483999999999999,0.4392943024,0.4703984156,0.028568392,0.0331062673,,,,,0.219,0.4274707692307692,0.63,0.32828,0.075,0.1084323076923076,0.076,0.1358107692307692,con_votes,
E14000588,2010,0.1696899745958007,0.1818115066942514,0.1479,0.1297,0.1392999999999999,0.1346,0.1469,0.1187,0.0886,0.0577,0.796758146,0.1397942812,0.0200420459,0.0326834725,0.27903499469777304,0.3771031235892255,0.1825703255076742,0.10181749674202498,0.24,0.3079183673469388,0.49,0.3651255886970173,0.146,0.215916797488226,0.124,0.1108257456828885,con_votes,11060.0
E14000588,2015,0.1948400217904194,0.177411343442766,0.1576,0.1319,0.1233,0.1371,0.1341,0.1271,0.0957,0.057,0.755800641,0.1756202552,0.0219540264,0.033282065,0.282323465652653,0.458766795264068,0.07483024828538803,0.21017505470459513,0.291,0.3463261538461538,0.413,0.30068,0.183,0.2249892307692307,0.113,0.12796,con_votes,9878.0
E14000588,2017,0.2049000406682669,0.1756512781421719,0.1583,0.1343,0.1178999999999999,0.1407,0.1278999999999999,0.1278999999999999,0.0963,0.0593,0.7394176389999999,0.1899506448,0.0227188186,0.033521502,0.316682068045306,0.5086070392725562,0.029404197560876814,0.1360473364171521,0.263,0.3562784615384615,0.434,0.3140184615384615,0.029,0.0759415384615384,0.274,0.2537646153846153,con_votes,15664.0
E14000588,2019,0.2149600595461143,0.1738912128415777,0.1558,0.1388,0.1142,0.1417,0.1242,0.1274,0.0978999999999999,0.0626,0.7230346369999999,0.2042810344,0.0234836108,0.033760939,0.3983669594997022,0.4449551870642136,0.02227396538089801,0.06487365226754671,0.382,0.4132923076923077,0.545,0.4066476923076923,0.013,0.070036923076923,0.061,0.1100138461538461,con_votes,16044.0
E14000588,2024,0.240110106740733,0.1694910495900923,0.1468,0.1547999999999999,0.1182,0.1381999999999999,0.1231999999999999,0.1303999999999999,0.1134,0.0645999999999999,0.682077132,0.2401070084,0.0253955913,0.0343595315,,,,,0.404,0.4274707692307692,0.463,0.32828,0.038,0.1084323076923076,0.096,0.1358107692307692,con_votes,
E14000589,2010,0.2419397728470315,0.1784882002368899,0.1676,0.1615999999999999,0.1941999999999999,0.1520999999999999,0.1078,0.0905,0.0572,0.0427999999999999,0.3783927551,0.5387359335999999,0.0283232964,0.0273787371,0.36855872216330854,0.30860888277403964,0.22758766604381309,0.08211088446937498,0.317,0.3079183673469388,0.401,0.3651255886970173,0.182,0.215916797488226,0.1,0.1108257456828885,con_votes,12638.0
E14000589,2015,0.2736889877188734,0.1715691778353668,0.1661,0.1604,0.1727,0.1536,0.1211,0.0913,0.0677,0.0395,0.3406303195999999,0.5711565956,0.0296560744,0.0279010716,0.3017271402679556,0.5031994146601036,0.04784228988737924,0.21947483588621436,0.311,0.3463261538461538,0.453,0.30068,0.117,0.2249892307692307,0.118,0.12796,con_votes,6160.0
E14000589,2017,0.2863886736676102,0.1688015688747575,0.1632,0.1612,0.1668,0.1543,0.1247,0.0919,0.0712,0.0388,0.3255253454,0.5841248604,0.0301891855999999,0.0281100054,0.18422949205677497,0.5812651877400643,0.029404197560876814,0.15988044644643423,0.153,0.3562784615384615,0.496,0.3140184615384615,0.029,0.0759415384615384,0.322,0.2537646153846153,con_votes,7542.0
E14000589,2019,0.299088359616347,0.1660339599141482,0.1581,0.1632999999999999,0.16,0.1534,0.13,0.0947,0.0732,0.0395999999999999,0.3104203712,0.5970931252,0.0307222968,0.0283189392,0.17311234365693867,0.5282312037257729,0.027414111238028324,0.18292242934455794,0.166,0.4132923076923077,0.647,0.4066476923076923,0.016,0.070036923076923,0.172,0.1100138461538461,con_votes,6717.0
E14000589,2024,0.330837574488189,0.159114937512625,0.1475999999999999,0.1668,0.155,0.1463999999999999,0.135,0.1061999999999999,0.0821999999999999,0.0366,0.2726579356999999,0.6295137872000001,0.0320550748,0.0288412737,,,,,0.152,0.4274707692307692,0.762,0.32828,0.03,0.1084323076923076,0.056,0.1358107692307692,con_votes,
E14000590,2010,0.1379785102144042,0.156385979457206,0.1240999999999999,0.1225,0.1063,0.1248999999999999,0.1653,0.1247,0.122,0.0632,0.9685027727,0.0137061316,0.0052268927,0.010979143,0.5173773860021209,0.2855209364318421,0.16631406364740187,0.041876551079381236,0.445,0.3079183673469388,0.371,0.3651255886970173,0.133,0.215916797488226,0.051,0.1108257456828885,con_votes,25901.0
E14000590,2015,0.1452049696507042,0.1554154064207611,0.1207,0.1166,0.1055,0.115,0.1497,0.1408,0.1229,0.0794,0.9598503142,0.0147789086,0.0079660992,0.014290703,0.5103166423824587,0.2210522814952773,0.0768747905882675,0.161816192560175,0.526,0.3463261538461538,0.199,0.30068,0.188,0.2249892307692307,0.087,0.12796,con_votes,27071.0
E14000590,2017,0.1480955534252242,0.1550271772061831,0.1189,0.1149,0.1025,0.1168999999999999,0.1398,0.1466,0.119,0.0892999999999999,0.9563893308,0.0152080193999999,0.0090617818,0.015615327,0.6478135080166335,0.21680253978208042,0.04968295449941255,0.11271074951348002,0.538,0.3562784615384615,0.185,0.3140184615384615,0.049,0.0759415384615384,0.227,0.2537646153846153,con_votes,32873.0
E14000590,2019,0.1509861371997442,0.1546389479916051,0.1152,0.1163,0.1003999999999999,0.1178999999999999,0.1313,0.1508,0.1172,0.0975999999999999,0.9529283474,0.0156371302,0.0101574644,0.016939951,0.6549069386539607,0.22533510390774855,0.07367542395220111,0.05636563229803239,0.628,0.4132923076923077,0.276,0.4066476923076923,0.043,0.070036923076923,0.053,0.1100138461538461,con_votes,34112.0
E14000590,2024,0.1582125966360442,0.1536683749551602,0.1042,0.1197999999999999,0.0884,0.1234,0.1198,0.1618,0.1161999999999999,0.1096,0.9442758889,0.0167099072,0.0128966709,0.020251511,,,,,0.675,0.4274707692307692,0.187,0.32828,0.095,0.1084323076923076,0.043,0.1358107692307692,con_votes,
W07000068,2010,0.148772446594037,0.1356165472828205,0.0928999999999999,0.1197,0.0861999999999999,0.0963999999999999,0.1438999999999999,0.1425,0.1565999999999999,0.0967999999999999,0.9801810286,0.0125176933,0.0008663397,0.0056794654,0.40227545068928944,0.11543973171098738,0.5602157933386168,0.045982095302849905,0.346,0.3079183673469388,0.15,0.3651255886970173,0.448,0.215916797488226,0.0559999999999999,0.1108257456828885,con_votes,14182.0
W07000068,2015,0.1623092270887233,0.1341102673411881,0.0957,0.1079,0.0907,0.0868,0.1244,0.148,0.1586999999999999,0.1158,0.9767425406,0.0126487068,0.0014481512,0.0071967284,0.35411706172927265,0.11663562591459355,0.18891570878606162,0.124617067833698,0.365,0.3463261538461538,0.105,0.30068,0.462,0.2249892307692307,0.067,0.12796,con_votes,16453.0
W07000068,2017,0.1677239392865979,0.1335077553645351,0.0963,0.1038,0.0888,0.0883999999999999,0.1149,0.152,0.1568,0.1241,0.9753671454,0.0127011122,0.0016808758,0.0078036336,0.49489098846623863,0.17227012620522067,0.2869444106802806,0.07894717697199702,0.411,0.3562784615384615,0.147,0.3140184615384615,0.283,0.0759415384615384,0.159,0.2537646153846153,con_votes,20081.0
W07000068,2019,0.1731386514844724,0.1329052433878821,0.0944999999999999,0.1007,0.086,0.0914,0.1075,0.1528999999999999,0.1566,0.1339,0.9739917502,0.0127535176,0.0019136004,0.0084105387999999,0.5068228856462179,0.1445083818538822,0.4985941481416401,0.04785761232851807,0.486,0.4132923076923077,0.177,0.4066476923076923,0.291,0.070036923076923,0.045,0.1100138461538461,con_votes,21958.0
W07000068,2024,0.1866754319791587,0.1313989634462496,0.0870000000000001,0.0972,0.086,0.0994,0.085,0.1484,0.1636,0.1343999999999999,0.9705532622,0.0128845311,0.0024954119,0.0099278018,,,,,0.531,0.4274707692307692,0.095,0.32828,0.359,0.1084323076923076,0.014,0.1358107692307692,con_votes,
E14000591,2010,0.3297740389898559,0.300357354214956,0.1442,0.1256,0.1916,0.1788999999999999,0.1384999999999999,0.0968,0.0598,0.0443,0.3902627219,0.2387117864,0.2572531376,0.0585208868,0.17555951749734888,0.45252374830707054,0.2588497080827984,0.04433987761346249,0.151,0.3079183673469388,0.588,0.3651255886970173,0.207,0.215916797488226,0.054,0.1108257456828885,con_votes,5067.0
E14000591,2015,0.35577815377436,0.2974785201714131,0.1455,0.1197,0.1639999999999999,0.1766,0.1377,0.1169999999999999,0.0697,0.044,0.3764773074,0.2347801794,0.2480723896,0.0597580378,0.10866057784569462,0.45765597977916705,0.1807375395745438,0.06323851203501092,0.112,0.3463261538461538,0.412,0.30068,0.442,0.2249892307692307,0.034,0.12796,con_votes,9567.0
E14000591,2017,0.3661797996881617,0.296326986553996,0.1451,0.1223,0.1568,0.1732999999999999,0.1347,0.1213,0.0745,0.0438,0.3709631416,0.2332075366,0.2444000904,0.0602528982,0.2444352084151982,0.7277533902955241,0.08517077914185009,0.045680127556124064,0.203,0.3562784615384615,0.621,0.3140184615384615,0.084,0.0759415384615384,0.092,0.2537646153846153,con_votes,10211.0
E14000591,2019,0.3765814456019633,0.2951754529365789,0.1425,0.122,0.1578,0.1646999999999999,0.1328,0.1226999999999999,0.0818,0.046,0.3654489758,0.2316348938,0.2407277912,0.0607477586,0.2033548615247171,0.5968114527411745,0.08224233371408497,0.02765106490092155,0.195,0.4132923076923077,0.731,0.4066476923076923,0.048,0.070036923076923,0.026,0.1100138461538461,con_votes,10909.0
E14000591,2024,0.4025855603864674,0.292296618893036,0.1500000000000001,0.137,0.1438,0.1462,0.1338,0.1242000000000001,0.0978,0.046,0.3516635613,0.2277032868,0.2315470432,0.0619849096,,,,,0.222,0.4274707692307692,0.647,0.32828,0.099,0.1084323076923076,0.033,0.1358107692307692,con_votes,
E14000592,2010,0.2663075178232162,0.1563716911759392,0.1203,0.116,0.1981,0.1592999999999999,0.1286,0.1132,0.0782,0.0547,0.2652730282,0.5274969318,0.123897507,0.0364604651,0.38367311770943796,0.3755639271664123,0.19882658736794662,0.018885503427956245,0.33,0.3079183673469388,0.488,0.3651255886970173,0.159,0.215916797488226,0.023,0.1108257456828885,con_votes,16486.0
E14000592,2015,0.3054350507259228,0.15535792263097,0.1393,0.115,0.1479,0.1757,0.1282,0.1188,0.0864,0.0535,0.2691902572,0.5111168478,0.119506017,0.0345697096,0.3056078751910161,0.5209724624185178,0.06951443829790147,0.08555798687089712,0.315,0.3463261538461538,0.469,0.30068,0.17,0.2249892307692307,0.046,0.12796,con_votes,17517.0
E14000592,2017,0.3210860638870055,0.1549524152129824,0.1433,0.1159,0.135,0.1735,0.1303,0.1181,0.0908,0.0556,0.2707571487999999,0.5045648142,0.1177494209999999,0.0338134074,0.4033782996014354,0.6363447519009172,0.05069689234633933,0.03574966504392318,0.335,0.3562784615384615,0.543,0.3140184615384615,0.05,0.0759415384615384,0.072,0.2537646153846153,con_votes,18435.0
E14000592,2019,0.3367370770480882,0.1545469077949947,0.1438,0.1167,0.1261999999999999,0.1663,0.132,0.1186999999999999,0.0971,0.059,0.2723240403999999,0.4980127806,0.115992825,0.0330571052,0.34101046009529484,0.5135354360796154,0.04968807661892634,0.017016039939028647,0.327,0.4132923076923077,0.629,0.4066476923076923,0.029,0.070036923076923,0.016,0.1100138461538461,con_votes,18832.0
E14000592,2024,0.3758646099507948,0.1535331392500256,0.1547999999999999,0.1082,0.1202,0.1248,0.137,0.1202000000000001,0.1066,0.0689999999999999,0.2762412694,0.4816326965999999,0.111601335,0.0311663497,,,,,0.363,0.4274707692307692,0.519,0.32828,0.078,0.1084323076923076,0.04,0.1358107692307692,con_votes,
E14000593,2010,0.2691095872915527,0.214274234469826,0.1307999999999999,0.1008,0.1806,0.2001999999999999,0.1384999999999999,0.1047999999999999,0.0733999999999999,0.0437999999999999,0.5831680095,0.2797046118,0.0608303073,0.0436340482,0.35111903499469777,0.3063000881398199,0.2851098233955461,0.059119836817949974,0.302,0.3079183673469388,0.398,0.3651255886970173,0.228,0.215916797488226,0.072,0.1108257456828885,con_votes,20022.0
E14000593,2015,0.3017362459652317,0.2033647845602444,0.1425,0.0984,0.1452999999999999,0.1989999999999999,0.1452,0.111,0.0803999999999999,0.0483,0.554863357,0.2828664228,0.0645601608,0.0492184372,0.36090834784462855,0.3732340029266994,0.09691130515648615,0.10229759299781178,0.372,0.3463261538461538,0.336,0.30068,0.237,0.2249892307692307,0.055,0.12796,con_votes,24631.0
E14000593,2017,0.3147869094347033,0.1990010045964118,0.1427999999999999,0.1015,0.1353,0.1901,0.149,0.1159999999999999,0.0821,0.0521,0.543541496,0.2841311472,0.0660521021999999,0.0514521928,0.516565046355271,0.5132946617543309,0.040557513877071474,0.046176650681734106,0.429,0.3562784615384615,0.438,0.3140184615384615,0.04,0.0759415384615384,0.093,0.2537646153846153,con_votes,23182.0
E14000593,2019,0.3278375729041749,0.1946372246325791,0.1406,0.1057,0.1294,0.1804,0.1532,0.1192,0.0838,0.0552,0.532219635,0.2853958716,0.0675440435999999,0.0536859484,0.3921098868374032,0.4686317016052451,0.08566909761883852,0.0,0.376,0.4132923076923077,0.574,0.4066476923076923,0.05,0.070036923076923,0.0,0.1100138461538461,con_votes,18752.0
E14000593,2024,0.3604642315778539,0.1837277747229976,0.1376,0.1172,0.1024,0.1483999999999999,0.1672,0.1281999999999999,0.0897999999999999,0.0691999999999999,0.5039149825,0.2885576826,0.0712738971,0.0592703374,,,,,0.322,0.4274707692307692,0.502,0.32828,0.125,0.1084323076923076,0.051,0.1358107692307692,con_votes,
E14000594,2010,0.1071787983160943,0.1269512533760481,0.1069,0.1259,0.0968,0.1226,0.1601999999999999,0.1272999999999999,0.1221999999999999,0.0786999999999999,0.9462963433,0.0265475558,0.0098887493999999,0.014226427,0.6220155090137858,0.1146701334995808,0.34013101738416024,0.03612878916652498,0.535,0.3079183673469388,0.149,0.3651255886970173,0.272,0.215916797488226,0.044,0.1108257456828885,con_votes,28793.0
E14000594,2015,0.1276902613290336,0.1241681882999377,0.1128,0.1128999999999999,0.1074,0.1176,0.1419,0.1459,0.1151,0.084,0.9234971368,0.0349503018,0.0142333124,0.020979767,0.5520345428053592,0.10997073300518821,0.09609348823533435,0.18227571115973737,0.569,0.3463261538461538,0.099,0.30068,0.235,0.2249892307692307,0.098,0.12796,con_votes,30534.0
E14000594,2017,0.1358948465342093,0.1230549622694936,0.1151,0.1121,0.1051,0.1174,0.1353,0.1503999999999999,0.1110999999999999,0.0892999999999999,0.9143774542,0.0383114002,0.0159711375999999,0.023681103,0.7080192243750567,0.14648820255545975,0.08922653052955723,0.09831157887078874,0.588,0.3562784615384615,0.125,0.3140184615384615,0.088,0.0759415384615384,0.198,0.2537646153846153,con_votes,34811.0
E14000594,2019,0.144099431739385,0.1219417362390494,0.1146,0.1123,0.1051,0.118,0.1304,0.1516,0.1094,0.093,0.9052577716,0.0416724986,0.0177089628,0.026382439,0.6861923019654557,0.1665520333231185,0.1439240839996487,0.05742913479422168,0.658,0.4132923076923077,0.204,0.4066476923076923,0.084,0.070036923076923,0.054,0.1100138461538461,con_votes,36308.0
E14000594,2024,0.1646108947523243,0.119158671162939,0.1265999999999999,0.1107999999999999,0.0946,0.123,0.1234,0.1485999999999999,0.1174,0.0979999999999999,0.8824585651,0.0500752446,0.0220535258,0.033135779,,,,,0.686,0.4274707692307692,0.137,0.32828,0.136,0.1084323076923076,0.042,0.1358107692307692,con_votes,
W07000073,2010,0.1241189634151039,0.1394411498014865,0.1057,0.1203999999999999,0.1211,0.1211,0.1548,0.1271,0.1177999999999999,0.0800999999999999,0.9730044587,0.0144234479,0.0024239407999999,0.0077718614999999,0.3034505567338282,0.33323602553905024,0.2626011531274766,0.07882644909059998,0.261,0.3079183673469388,0.433,0.3651255886970173,0.21,0.215916797488226,0.096,0.1108257456828885,con_votes,11668.0
W07000073,2015,0.135377216515023,0.1392687828603307,0.1110999999999999,0.1098,0.1185,0.1233,0.14,0.1363,0.1186999999999999,0.0874,0.9671961652,0.0165490684,0.0029493118,0.010541139,0.29493585415259965,0.40322602101902344,0.09241331209015136,0.19715536105032816,0.304,0.3463261538461538,0.363,0.30068,0.226,0.2249892307692307,0.106,0.12796,con_votes,12697.0
W07000073,2017,0.1398805177549907,0.1391998360838684,0.1101999999999999,0.1066,0.1175,0.1272,0.1332,0.1398,0.1163,0.0932,0.9648728478,0.0173993166,0.0031594602,0.01164885,0.3877248133482454,0.4347769851846045,0.042585389570925045,0.13207515141227175,0.322,0.3562784615384615,0.371,0.3140184615384615,0.042,0.0759415384615384,0.266,0.2537646153846153,con_votes,17213.0
W07000073,2019,0.1443838189949583,0.1391308893074061,0.1094999999999999,0.1056,0.1181,0.1307,0.1257,0.1412,0.115,0.0969999999999999,0.9625495304,0.0182495648,0.0033696086,0.012756561,0.41505248659916616,0.4139307887001033,0.035981020999912176,0.07869918471800748,0.398,0.4132923076923077,0.507,0.4066476923076923,0.021,0.070036923076923,0.074,0.1100138461538461,con_votes,18193.0
W07000073,2024,0.1556420720948775,0.1389585223662503,0.1020000000000001,0.1075999999999999,0.1125999999999999,0.1321999999999999,0.1221999999999999,0.1451999999999999,0.115,0.107,0.9567412369,0.0203751853,0.0038949796,0.0155258385,,,,,0.431,0.4274707692307692,0.403,0.32828,0.056,0.1084323076923076,0.11,0.1358107692307692,con_votes,
E14000595,2010,0.1548065003796606,0.1451636278066767,0.1033999999999999,0.116,0.1064,0.0977,0.1444999999999999,0.135,0.1432,0.0893,0.9872784728,0.0049429527,0.0005920483,0.0065994354,0.512726802757158,0.2039435260227444,0.28385934171398663,0.05419318374978749,0.441,0.3079183673469388,0.265,0.3651255886970173,0.227,0.215916797488226,0.066,0.1108257456828885,con_votes,24675.0
E14000595,2015,0.171815456745223,0.1458098657878534,0.1110999999999999,0.1064,0.1073,0.0989,0.1258,0.1433,0.1425,0.0998,0.9785516788,0.0086452841999999,0.0018121717999999,0.0085012734,0.4394932300366042,0.18994944791805235,0.11572109434297713,0.17297592997811811,0.453,0.3463261538461538,0.171,0.30068,0.283,0.2249892307692307,0.093,0.12796,con_votes,25020.0
E14000595,2017,0.178619039291448,0.146068360980324,0.1114,0.1031,0.1046,0.1027999999999999,0.1157,0.1475,0.1394,0.109,0.9750609612,0.0101262167999999,0.0023002212,0.0092620086,0.5538925904974934,0.2062553891980873,0.12572829301892155,0.11916555014641059,0.46,0.3562784615384615,0.176,0.3140184615384615,0.124,0.0759415384615384,0.24,0.2537646153846153,con_votes,32111.0
E14000595,2019,0.185422621837673,0.1463268561727947,0.1084,0.103,0.1012,0.1076,0.108,0.1495,0.1378,0.1159,0.9715702436,0.0116071493999999,0.0027882706,0.0100227438,0.5746078394877905,0.23349941926672493,0.18675863280906796,0.05742913479422168,0.551,0.4132923076923077,0.286,0.4066476923076923,0.109,0.070036923076923,0.054,0.1100138461538461,con_votes,35827.0
E14000595,2024,0.2024315782032354,0.1469730941539714,0.1064,0.108,0.0852,0.1146,0.0929999999999999,0.1420000000000001,0.1388,0.1363999999999999,0.9628434496,0.0153094808999999,0.0040083941,0.0119245818,,,,,0.621,0.4274707692307692,0.198,0.32828,0.135,0.1084323076923076,0.046,0.1358107692307692,con_votes,
E14000596,2010,0.134225662461174,0.1214672051411615,0.1059999999999999,0.1175999999999999,0.1025,0.1105,0.1611,0.1394999999999999,0.1331999999999999,0.0791,0.983560357,0.0080715664,0.0010587773,0.0061731465,0.4464559915164369,0.34785839155577536,0.1675645453289613,0.024633265340812494,0.384,0.3079183673469388,0.452,0.3651255886970173,0.134,0.215916797488226,0.03,0.1108257456828885,con_votes,19680.0
E14000596,2015,0.1537896981781522,0.1190043823383037,0.1079,0.108,0.1043999999999999,0.1058,0.1419,0.1499,0.1366,0.0909,0.980585687,0.0084260244,0.0015315058,0.007369784,0.4356124951135436,0.3676799255021949,0.05970063524408008,0.13763676148796494,0.449,0.3463261538461538,0.331,0.30068,0.146,0.2249892307692307,0.074,0.12796,con_votes,22946.0
E14000596,2017,0.1616153124649434,0.1180192532171606,0.108,0.1051,0.1013,0.1092,0.1308,0.1534,0.1356,0.1001,0.979395819,0.0085678076,0.0017205972,0.0078484389999999,0.6381805933992859,0.31875832876068044,0.018250881244682157,0.08937416260980793,0.53,0.3562784615384615,0.272,0.3140184615384615,0.018,0.0759415384615384,0.18,0.2537646153846153,con_votes,27219.0
E14000596,2019,0.1694409267517347,0.1170341240960175,0.1049,0.1057,0.0983,0.1118,0.1213,0.1563,0.1344999999999999,0.1083,0.978205951,0.0087095908,0.0019096886,0.008327094,0.6298786480047648,0.2694224068462211,0.032554257095158634,0.05104811981708594,0.604,0.4132923076923077,0.33,0.4066476923076923,0.019,0.070036923076923,0.048,0.1100138461538461,con_votes,30941.0
E14000596,2024,0.1890049624687128,0.1145713012931597,0.0903999999999999,0.1071999999999999,0.0868,0.1028,0.1048,0.1648,0.1270000000000001,0.1267999999999999,0.975231281,0.0090640488,0.0023824171,0.0095237315,,,,,0.713,0.4274707692307692,0.207,0.32828,0.05,0.1084323076923076,0.03,0.1358107692307692,con_votes,
E14000597,2010,0.216891795605206,0.2259964389584643,0.0997,0.1248,0.1656,0.1271,0.1500999999999999,0.1095,0.1059999999999999,0.0681,0.9080674418,0.0378336326,0.0150136213,0.029418002,0.38367311770943796,0.30706968635122645,0.2063294774573031,0.08621642869284372,0.33,0.3079183673469388,0.399,0.3651255886970173,0.165,0.215916797488226,0.105,0.1108257456828885,con_votes,16217.0
E14000597,2015,0.2351957841327387,0.2207176653463348,0.1013,0.1112,0.1855,0.1219,0.1326,0.1231,0.1007,0.0731,0.8896649928,0.0419665496,0.0180850198,0.033910987,0.3686698176907496,0.38767460423041095,0.07360352290366036,0.17111597374179424,0.38,0.3463261538461538,0.349,0.30068,0.18,0.2249892307692307,0.092,0.12796,con_votes,18428.0
E14000597,2017,0.2425173795437518,0.2186061559014829,0.0988,0.1112,0.1921999999999999,0.1227999999999999,0.1235,0.1276,0.0974,0.0765,0.8823040132,0.0436197163999999,0.0193135792,0.035708181,0.4900745311575648,0.4593870032139218,0.0304181354078036,0.08540197760492758,0.407,0.3562784615384615,0.392,0.3140184615384615,0.03,0.0759415384615384,0.172,0.2537646153846153,con_votes,18835.0
E14000597,2019,0.2498389749547649,0.2164946464566311,0.096,0.1118,0.1945,0.1239,0.1168999999999999,0.1311,0.0953999999999999,0.0791999999999999,0.8749430336,0.0452728831999999,0.0205421386,0.037505375,0.3994098049434187,0.47597958542832386,0.051401458571303106,0.004254009984757162,0.383,0.4132923076923077,0.583,0.4066476923076923,0.03,0.070036923076923,0.004,0.1100138461538461,con_votes,16972.0
E14000597,2024,0.2681429634822977,0.2112158728445015,0.091,0.1078,0.1919999999999998,0.1343999999999999,0.0974,0.1406,0.1034,0.0832,0.8565405846,0.0494058001999999,0.0236135371,0.04199836,,,,,0.35,0.4274707692307692,0.516,0.32828,0.061,0.1084323076923076,0.073,0.1358107692307692,con_votes,
E14000598,2010,0.3316031747449761,0.1192493990573455,0.0988,0.1088,0.239,0.1637999999999999,0.1505,0.0933999999999999,0.0704,0.0419,0.8945577672,0.0412390241,0.014541237,0.0394829641,0.27787234888653234,0.2724377668379302,0.2063294774573031,0.19870834041588745,0.239,0.3079183673469388,0.354,0.3651255886970173,0.165,0.215916797488226,0.242,0.1108257456828885,con_votes,12275.0
E14000598,2015,0.3436416562934706,0.1191975346343642,0.0975999999999999,0.1108,0.2482,0.1513,0.1449,0.1061,0.0703,0.0406,0.8755447662,0.0450001736,0.016936652,0.0451706686,0.22993354419133594,0.3210256751363575,0.05642936755947295,0.6249452954048138,0.237,0.3463261538461538,0.289,0.30068,0.138,0.2249892307692307,0.336,0.12796,con_votes,12448.0
E14000598,2017,0.3484570489128684,0.1191767888651717,0.0917999999999999,0.1163,0.2572,0.1452999999999999,0.1348,0.1128999999999999,0.069,0.0428,0.8679395658,0.0465046334,0.017894818,0.0474457504,0.27453806659440977,0.3199302343811241,0.02839025971395003,0.23435891528794084,0.228,0.3562784615384615,0.273,0.3140184615384615,0.028,0.0759415384615384,0.472,0.2537646153846153,con_votes,11082.0
E14000598,2019,0.3532724415322661,0.1191560430959792,0.0852999999999999,0.1159,0.2671,0.1426,0.1263,0.1189,0.0689,0.0458,0.8603343654,0.0480090932,0.018852984,0.0497208321999999,0.20022632519356762,0.21880365162056742,0.0,0.5742913479422168,0.192,0.4132923076923077,0.268,0.4066476923076923,0.0,0.070036923076923,0.54,0.1100138461538461,con_votes,10176.0
E14000598,2024,0.3653109230807606,0.1191041786729979,0.0788,0.1163999999999999,0.2666,0.1595999999999999,0.1048,0.1243999999999999,0.0744,0.0568,0.8413213643999999,0.0517702427,0.021248399,0.0554085367,,,,,0.175,0.4274707692307692,0.228,0.32828,0.0,0.1084323076923076,0.597,0.1358107692307692,con_votes,
E14000599,2010,0.1967605827382792,0.1642462418317507,0.1265999999999999,0.1153999999999999,0.1498999999999999,0.1534999999999999,0.1415,0.1102999999999999,0.0955999999999999,0.0596,0.8400838265999999,0.0588816564,0.0571532549,0.0362513322,0.24531826617179212,0.3532455790356214,0.315121383752972,0.06404648988611249,0.211,0.3079183673469388,0.459,0.3651255886970173,0.252,0.215916797488226,0.078,0.1108257456828885,con_votes,12749.0
E14000599,2015,0.2091110379512135,0.1593694190732947,0.1351,0.1047,0.1599,0.1564,0.1326999999999999,0.1165,0.0888,0.0626999999999999,0.8210987185999999,0.0672478894,0.0576989504,0.0414828012,0.2745619958065319,0.4065584674737261,0.0997736643805174,0.19901531728665203,0.283,0.3463261538461538,0.366,0.30068,0.244,0.2249892307692307,0.107,0.12796,con_votes,14168.0
E14000599,2017,0.2140512200363872,0.1574186899699123,0.1341999999999999,0.1036999999999999,0.1621,0.1613,0.1274,0.1185,0.0865,0.0642,0.8135046754,0.0705943826,0.0579172286,0.0435753888,0.3696630984407184,0.4605589088343655,0.05880839512175363,0.12065511952324072,0.307,0.3562784615384615,0.393,0.3140184615384615,0.058,0.0759415384615384,0.243,0.2537646153846153,con_votes,17453.0
